base_threshold_principal,base_threshold_counterparty,base_min_transfer_principal,base_min_transfer_counterparty,counterparty_rounding,principal_rounding,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,dispute_age,rescued_data,reporting_date
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,4900000.0,4900000.0,,,No Call Required,,4900000.0,11780,93785,7268,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,3900000.0,3900000.0,,,No Call Required,,3900000.0,11132,94500,7118,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,Call,3400000.0,3400000.0,,,Pending Review,,3400000.0,10067,91034,7590,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,3400000.0,3400000.0,,,Pending Review,,3400000.0,11979,97373,7792,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,1200000.0,1200000.0,,,Pending Review,,1200000.0,11696,99698,7098,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,2500000.0,2500000.0,,,No Call Required,,2500000.0,10859,99269,7863,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,1900000.0,1900000.0,,,Pending Review,,1900000.0,11165,94217,7293,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1400000.0,1400000.0,,,No Call Required,,1400000.0,11894,97099,7776,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,3200000.0,3200000.0,,,Pending Review,,3200000.0,11472,90582,7196,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Call,2500000.0,2500000.0,,,No Call Required,,2500000.0,10568,97962,7539,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,2300000.0,2300000.0,,,Pending Review,,2300000.0,10954,97045,7255,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,3400000.0,3400000.0,,,No Call Required,,3400000.0,11531,97365,7127,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Call,2800000.0,2800000.0,,,No Call Required,,2800000.0,10010,95643,7456,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,4200000.0,4200000.0,,,No Call Required,,4200000.0,11820,90203,7614,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,2300000.0,2300000.0,,,Pending Review,,2300000.0,10344,94046,7783,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,4700000.0,4700000.0,,,Pending Review,,4700000.0,11633,90637,7223,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,1700000.0,1700000.0,,,Pending Review,,1700000.0,11306,99212,7315,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Call,1500000.0,1500000.0,,,Pending Review,,1500000.0,10822,93152,7106,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,2600000.0,2600000.0,,,Pending Review,,2600000.0,11896,99966,7286,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,3200000.0,3200000.0,,,Pending Review,,3200000.0,10260,91231,7413,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,4400000.0,4400000.0,,,Pending Review,,4400000.0,11464,98215,7839,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,2100000.0,2100000.0,,,Pending Review,,2100000.0,11714,90991,7550,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Call,2700000.0,2700000.0,,,Pending Review,,2700000.0,10180,99123,7816,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,4200000.0,4200000.0,,,Pending Review,,4200000.0,11231,90311,7238,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,4100000.0,4100000.0,,,No Call Required,,4100000.0,11664,94291,7505,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,800000.0,800000.0,,,No Call Required,,800000.0,11222,95513,7918,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,1000000.0,1000000.0,,,No Call Required,,1000000.0,11938,91425,7846,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,1800000.0,1800000.0,,,No Call Required,,1800000.0,10273,99372,7061,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,600000.0,600000.0,,,Pending Review,,600000.0,11694,98932,7322,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,1700000.0,1700000.0,,,No Call Required,,1700000.0,10410,97071,7108,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,3600000.0,3600000.0,,,No Call Required,,3600000.0,10124,94367,7016,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,300000.0,300000.0,,,Pending Review,,300000.0,10993,95263,7987,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,2700000.0,2700000.0,,,Pending Review,,2700000.0,11212,94618,7835,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,2100000.0,2100000.0,,,Pending Review,,2100000.0,10805,98636,7566,,Net,USD,,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,2800000.0,2800000.0,,,No Call Required,,2800000.0,10795,93615,7403,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Recall,1900000.0,1900000.0,,,Pending Review,,1900000.0,10656,96535,7762,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,1600000.0,1600000.0,,,No Call Required,,1600000.0,10052,97550,7586,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,100000.0,100000.0,,,No Call Required,,100000.0,11021,92791,7503,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Call,1900000.0,1900000.0,,,No Call Required,,1900000.0,11579,94587,7200,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Call,500000.0,500000.0,,,Pending Review,,500000.0,11692,91974,7347,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,2900000.0,2900000.0,,,No Call Required,,2900000.0,11122,91089,7618,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,5000000.0,5000000.0,,,No Call Required,,5000000.0,11551,92474,7724,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,100000.0,100000.0,,,Pending Review,,100000.0,11727,96269,7269,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Call,2500000.0,2500000.0,,,Pending Review,,2500000.0,10483,91355,7179,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,1900000.0,1900000.0,,,No Call Required,,1900000.0,10259,98588,7236,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,3400000.0,3400000.0,,,Pending Review,,3400000.0,11964,97277,7941,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,2500000.0,2500000.0,,,Pending Review,,2500000.0,11383,95407,7432,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,1400000.0,1400000.0,,,Pending Review,,1400000.0,11742,92097,7071,,Net,USD,,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,2000000.0,2000000.0,,,Pending Review,,2000000.0,10753,90121,7897,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,900000.0,900000.0,,,No Call Required,,900000.0,10346,91658,7506,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,4300000.0,4300000.0,,,Pending Review,,4300000.0,11480,99692,7701,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,500000.0,500000.0,,,Pending Review,,500000.0,10244,96692,7480,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Call,500000.0,500000.0,,,Pending Review,,500000.0,10046,99854,7595,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,3400000.0,3400000.0,,,No Call Required,,3400000.0,11739,97711,7240,,Net,USD,,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Call,3300000.0,3300000.0,,,No Call Required,,3300000.0,11683,90759,7907,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,0.0,0.0,,,Pending Review,,0.0,10668,98856,7873,,Net,USD,,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,1800000.0,1800000.0,,,No Call Required,,1800000.0,10847,95348,7852,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,3700000.0,3700000.0,,,Pending Review,,3700000.0,10507,97194,7859,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,200000.0,200000.0,,,No Call Required,,200000.0,10542,98954,7699,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,2200000.0,2200000.0,,,No Call Required,,2200000.0,10426,96230,7867,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,2000000.0,2000000.0,,,Pending Review,,2000000.0,10298,98747,7660,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,300000.0,300000.0,,,No Call Required,,300000.0,10263,97321,7985,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,600000.0,600000.0,,,No Call Required,,600000.0,11211,91523,7335,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,4300000.0,4300000.0,,,Pending Review,,4300000.0,11992,91275,7166,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,5000000.0,5000000.0,,,No Call Required,,5000000.0,10556,90468,7746,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,3900000.0,3900000.0,,,Pending Review,,3900000.0,11801,93321,7295,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,3200000.0,3200000.0,,,No Call Required,,3200000.0,10885,99453,7502,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1400000.0,1400000.0,,,No Call Required,,1400000.0,10423,99673,7094,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,0.0,0.0,,,No Call Required,,0.0,11949,95995,7780,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,300000.0,300000.0,,,No Call Required,,300000.0,10579,99412,7736,,Net,USD,,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,4900000.0,4900000.0,,,No Call Required,,4900000.0,11128,92371,7277,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,2400000.0,2400000.0,,,Pending Review,,2400000.0,11195,99553,7139,,Net,USD,,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,4200000.0,4200000.0,,,Pending Review,,4200000.0,11602,99456,7698,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,1400000.0,1400000.0,,,No Call Required,,1400000.0,10915,95305,7243,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,3500000.0,3500000.0,,,No Call Required,,3500000.0,10035,99012,7825,,Net,USD,,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,2900000.0,2900000.0,,,Pending Review,,2900000.0,11027,99299,7028,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,2700000.0,2700000.0,,,No Call Required,,2700000.0,11760,98287,7785,,Net,USD,,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,3500000.0,3500000.0,,,Pending Review,,3500000.0,10962,95740,7757,,Net,USD,,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,1400000.0,1400000.0,,,Pending Review,,1400000.0,11882,90515,7324,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,2300000.0,2300000.0,,,No Call Required,,2300000.0,10812,93034,7221,,Net,USD,,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,4900000.0,4900000.0,,,No Call Required,,4900000.0,10909,96268,7909,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,0.0,0.0,,,Pending Review,,0.0,11130,93573,7508,,Net,USD,,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,3800000.0,3800000.0,,,Pending Review,,3800000.0,10316,92729,7335,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Call,3500000.0,3500000.0,,,Pending Review,,3500000.0,11908,90664,7104,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,0.0,0.0,,,No Call Required,,0.0,11128,99225,7883,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,2200000.0,2200000.0,,,Pending Review,,2200000.0,11434,96710,7129,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,1500000.0,1500000.0,,,No Call Required,,1500000.0,10840,90106,7963,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,4000000.0,4000000.0,,,No Call Required,,4000000.0,10257,93320,7233,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,800000.0,800000.0,,,Pending Review,,800000.0,10023,96671,7088,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,900000.0,900000.0,,,No Call Required,,900000.0,10673,99491,7486,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,4200000.0,4200000.0,,,Pending Review,,4200000.0,11448,91079,7526,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,600000.0,600000.0,,,No Call Required,,600000.0,11723,92532,7620,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,600000.0,600000.0,,,No Call Required,,600000.0,11505,98886,7791,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,4800000.0,4800000.0,,,Pending Review,,4800000.0,10899,98970,7243,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,1200000.0,1200000.0,,,No Call Required,,1200000.0,11257,97860,7881,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,4600000.0,4600000.0,,,No Call Required,,4600000.0,11301,98092,7228,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,700000.0,700000.0,,,Pending Review,,700000.0,11162,95743,7965,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,900000.0,900000.0,,,Pending Review,,900000.0,10047,98948,7433,,Net,USD,,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,4700000.0,4700000.0,,,No Call Required,,4700000.0,11441,97678,7704,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,1200000.0,1200000.0,,,No Call Required,,1200000.0,11883,99219,7082,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,Call,4600000.0,4600000.0,,,Pending Review,,4600000.0,11673,91782,7031,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,900000.0,900000.0,,,No Call Required,,900000.0,11689,99323,7555,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,100000.0,100000.0,,,Pending Review,,100000.0,11390,98354,7079,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,Call,4900000.0,4900000.0,,,No Call Required,,4900000.0,11723,90367,7694,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,400000.0,400000.0,,,No Call Required,,400000.0,10432,97588,7110,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Call,3400000.0,3400000.0,,,Pending Review,,3400000.0,10070,92143,7614,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,1100000.0,1100000.0,,,Pending Review,,1100000.0,11077,93552,7032,,Net,USD,,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,2500000.0,2500000.0,,,Pending Review,,2500000.0,11432,90560,7346,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,1900000.0,1900000.0,,,Pending Review,,1900000.0,10106,97202,7881,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,1700000.0,1700000.0,,,No Call Required,,1700000.0,11027,90372,7450,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Call,800000.0,800000.0,,,No Call Required,,800000.0,11963,91306,7541,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Call,2900000.0,2900000.0,,,No Call Required,,2900000.0,11247,98776,7373,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,2100000.0,2100000.0,,,Pending Review,,2100000.0,10300,96926,7377,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,0.0,0.0,,,Pending Review,,0.0,10870,93269,7945,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Recall,4800000.0,4800000.0,,,No Call Required,,4800000.0,11280,94612,7351,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,4600000.0,4600000.0,,,Pending Review,,4600000.0,11199,91761,7663,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,Recall,1000000.0,1000000.0,,,No Call Required,,1000000.0,10561,93768,7094,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,2400000.0,2400000.0,,,Pending Review,,2400000.0,10157,99126,7263,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,3800000.0,3800000.0,,,No Call Required,,3800000.0,11752,96790,7767,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,1300000.0,1300000.0,,,No Call Required,,1300000.0,10924,97810,7067,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,Call,700000.0,700000.0,,,Pending Review,,700000.0,10194,99995,7280,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,400000.0,400000.0,,,Pending Review,,400000.0,11841,91150,7779,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Recall,4200000.0,4200000.0,,,Pending Review,,4200000.0,11465,96170,7682,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,2900000.0,2900000.0,,,Pending Review,,2900000.0,10958,97027,7281,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,4200000.0,4200000.0,,,No Call Required,,4200000.0,10007,96581,7032,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,100000.0,100000.0,,,Pending Review,,100000.0,10146,90444,7594,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Call,600000.0,600000.0,,,No Call Required,,600000.0,10417,95004,7483,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,2900000.0,2900000.0,,,No Call Required,,2900000.0,10771,94835,7859,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,2200000.0,2200000.0,,,No Call Required,,2200000.0,11117,93589,7107,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,2700000.0,2700000.0,,,No Call Required,,2700000.0,11906,91689,7414,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,2700000.0,2700000.0,,,No Call Required,,2700000.0,10062,96952,7083,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,4000000.0,4000000.0,,,Pending Review,,4000000.0,11525,95131,7199,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,1000000.0,1000000.0,,,No Call Required,,1000000.0,10180,94494,7823,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,4600000.0,4600000.0,,,Pending Review,,4600000.0,11225,92281,7606,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Call,5000000.0,5000000.0,,,No Call Required,,5000000.0,11658,92634,7200,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,4300000.0,4300000.0,,,Pending Review,,4300000.0,11921,91257,7690,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,800000.0,800000.0,,,No Call Required,,800000.0,11126,92441,7662,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,2300000.0,2300000.0,,,No Call Required,,2300000.0,10202,92220,7495,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,800000.0,800000.0,,,No Call Required,,800000.0,11268,91282,7488,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,3400000.0,3400000.0,,,No Call Required,,3400000.0,10884,99234,7847,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,1600000.0,1600000.0,,,No Call Required,,1600000.0,10301,94731,7689,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,5000000.0,5000000.0,,,No Call Required,,5000000.0,10820,97922,7729,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,1300000.0,1300000.0,,,No Call Required,,1300000.0,11026,93626,7262,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,1200000.0,1200000.0,,,No Call Required,,1200000.0,11943,95798,7253,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,4600000.0,4600000.0,,,Pending Review,,4600000.0,11433,94948,7564,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,4000000.0,4000000.0,,,No Call Required,,4000000.0,11645,93022,7891,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,2000000.0,2000000.0,,,No Call Required,,2000000.0,10219,97212,7107,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,4900000.0,4900000.0,,,Pending Review,,4900000.0,11580,97641,7979,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,5000000.0,5000000.0,,,No Call Required,,5000000.0,10870,99246,7156,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,3200000.0,3200000.0,,,No Call Required,,3200000.0,10073,93256,7666,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Recall,2000000.0,2000000.0,,,Pending Review,,2000000.0,10628,96333,7292,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,3400000.0,3400000.0,,,Pending Review,,3400000.0,10200,92091,7912,,Net,USD,0.0,,2026-06-17
