principal_agreement_level_ia,counterparty_agreement_level_ia,base_threshold_principal,base_threshold_principal_im,base_threshold_counterparty,base_threshold_counterparty_im,base_min_transfer_principal,base_min_transfer_principal_im,base_min_transfer_counterparty,base_min_transfer_counterparty_im,base_principal_i_a,base_counterparty_external_ia,base_counterparty_i_a,counterparty_rounding,principal_rounding,itm_exposure,otm_exposure,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,model,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,counterparty_im_rounding,principal_im_rounding,im_requirement,event_date,counterparty,agreement_description,rescued_data,reporting_date
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),2800000.0,2800000.0,,,Margin Request Issued,,2800000.0,,8880,359468,A3322,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,Delivery(Excess),800000.0,800000.0,,,Agreed,,800000.0,,3296,375492,K8538,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,2900000.0,2900000.0,,,No Call Required,,2900000.0,,3340,391627,2204,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,Call,800000.0,800000.0,,,Agreed,,800000.0,,4149,345829,2156,,Net,USD,,,,2026-06-03 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-03
,,,,500000.0,,,,10000.0,,,,,,,,,-200000.0,Call(Deficit),3600000.0,3600000.0,,,Margin Request Issued,,3600000.0,,9048,395566,4261,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),400000.0,400000.0,,,Pending Review,,400000.0,,7464,366492,7489,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,-300000.0,Call,7200000.0,7200000.0,,,No Call Required,,7200000.0,,1484,380670,A4203,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Call(Deficit),900000.0,900000.0,,,Pending Review,,900000.0,,4596,374964,K2645,,Net,USD,,,,2026-06-03 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,-200000.0,Recall,5200000.0,5200000.0,,,Margin Request Issued,,5200000.0,,2171,361466,3485,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,No Call,4000000.0,4000000.0,,,Agreed,,4000000.0,,2171,342483,2992,,Net,USD,,,,2026-06-03 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,Recall,8000000.0,8000000.0,,,Pending Review,,8000000.0,,5467,346672,0887,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,Call(Deficit),1600000.0,1600000.0,,,No Call Required,,1600000.0,,8950,369989,K3660,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,3800000.0,3800000.0,,,Pending Review,,3800000.0,,1502,359656,A1478,,Net,USD,,,,2026-06-10 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-06-10
,,,,500000.0,,,,250000.0,,,,,,,,,200000.0,No Call,-200000.0,-200000.0,,,Margin Request Issued,,-200000.0,,9730,395745,5903,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,300000.0,No Call,2700000.0,2700000.0,,,Margin Request Issued,,2700000.0,,7130,393222,0466,,Net,USD,,,,2026-07-01 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,300000.0,Recall,1400000.0,1400000.0,,,Agreed,,1400000.0,,1736,364517,4495,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Recall,900000.0,900000.0,,,No Call Required,,900000.0,,6392,345125,0483,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Delivery(Excess),6700000.0,6700000.0,,,Pending Review,,6700000.0,,3126,359973,1338,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-07-01
,,,,250000.0,,,,10000.0,,,,,,,,,300000.0,No Call,200000.0,200000.0,,,Agreed,,200000.0,,9396,380833,2513,,Net,USD,,,,2026-06-24 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,Delivery(Excess),3900000.0,3900000.0,,,Pending Review,,3900000.0,,5056,343150,0365,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),4500000.0,4500000.0,,,Pending Review,,4500000.0,,9192,353834,5078,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Recall,6000000.0,6000000.0,,,Agreed,,6000000.0,,1350,363007,8308,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,Call,600000.0,600000.0,,,No Call Required,,600000.0,,3230,385877,8353,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),5100000.0,5100000.0,,,Agreed,,5100000.0,,4698,343748,0330,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,Call,7500000.0,7500000.0,,,Agreed,,7500000.0,,4665,374445,0470,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,Call(Deficit),5500000.0,5500000.0,,,Agreed,,5500000.0,,3719,394502,6894,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_VM_CSA,,2026-07-01
,,,,250000.0,,,,10000.0,,,,,,,,,100000.0,Recall,4300000.0,4300000.0,,,Pending Review,,4300000.0,,9634,353662,A6239,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,900000.0,900000.0,,,Margin Request Issued,,900000.0,,9981,340862,1471,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Recall,3400000.0,3400000.0,,,Margin Request Issued,,3400000.0,,8117,371718,1231,,Net,USD,,,,2026-06-10 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,300000.0,Delivery(Excess),3600000.0,3600000.0,,,No Call Required,,3600000.0,,5382,362504,A3381,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Recall,700000.0,700000.0,,,Margin Request Issued,,700000.0,,5013,372193,A8308,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,Call,2000000.0,2000000.0,,,Margin Request Issued,,2000000.0,,3590,382439,K1161,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),4600000.0,4600000.0,,,Agreed,,4600000.0,,2321,375717,0488,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,No Call,6900000.0,6900000.0,,,Agreed,,6900000.0,,7126,378890,1338,,Net,USD,,,,2026-06-10 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-200000.0,No Call,5400000.0,5400000.0,,,Agreed,,5400000.0,,5429,379156,0543,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,10000.0,,,,,,,,,-200000.0,Delivery(Excess),300000.0,300000.0,,,No Call Required,,300000.0,,5608,356081,K6300,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Call,1600000.0,1600000.0,,,Agreed,,1600000.0,,4767,363915,7214,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,Recall,800000.0,800000.0,,,Margin Request Issued,,800000.0,,9955,394654,0840,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,No Call,5800000.0,5800000.0,,,Agreed,,5800000.0,,7776,357597,0740,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Call,1400000.0,1400000.0,,,Agreed,,1400000.0,,2249,341668,A8503,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-06-03
,,,,0.0,,,,250000.0,,,,,,,,,-100000.0,No Call,2900000.0,2900000.0,,,Agreed,,2900000.0,,4607,350484,6245,,Net,USD,,,,2026-06-03 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Recall,2200000.0,2200000.0,,,Margin Request Issued,,2200000.0,,8088,346769,9642,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_VM_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Recall,3600000.0,3600000.0,,,Pending Review,,3600000.0,,9122,372386,0269,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Recall,3500000.0,3500000.0,,,No Call Required,,3500000.0,,6915,356918,0887,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,No Call,3400000.0,3400000.0,,,Agreed,,3400000.0,,3208,395102,5768,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,Call(Deficit),7600000.0,7600000.0,,,Agreed,,7600000.0,,2646,363406,8852,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Recall,1900000.0,1900000.0,,,No Call Required,,1900000.0,,3131,371028,0791,,Net,USD,,,,2026-07-01 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),1400000.0,1400000.0,,,No Call Required,,1400000.0,,3845,363287,9547,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,-100000.0,Call,4700000.0,4700000.0,,,Pending Review,,4700000.0,,2449,365118,2411,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-10
,,,,0.0,,,,10000.0,,,,,,,,,-100000.0,No Call,3600000.0,3600000.0,,,Margin Request Issued,,3600000.0,,2995,362524,1173,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Call(Deficit),5800000.0,5800000.0,,,No Call Required,,5800000.0,,4279,347588,K9525,,Net,USD,,,,2026-06-10 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Call,7500000.0,7500000.0,,,Margin Request Issued,,7500000.0,,5503,359250,2401,,Net,USD,,,,2026-07-01 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Delivery(Excess),6200000.0,6200000.0,,,Pending Review,,6200000.0,,4282,373709,K5523,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,300000.0,Call,3200000.0,3200000.0,,,Agreed,,3200000.0,,3056,386506,0884,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Call,7000000.0,7000000.0,,,Agreed,,7000000.0,,3001,358634,2361,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,-300000.0,No Call,300000.0,300000.0,,,No Call Required,,300000.0,,7226,362010,5597,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,250000.0,,,,,,,,,200000.0,Call(Deficit),3700000.0,3700000.0,,,No Call Required,,3700000.0,,3618,377277,1402,,Net,USD,,,,2026-06-24 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,-300000.0,Call(Deficit),7000000.0,7000000.0,,,No Call Required,,7000000.0,,1843,385667,A4203,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,300000.0,Recall,2700000.0,2700000.0,,,Pending Review,,2700000.0,,1301,378469,1356,,Net,USD,,,,2026-06-24 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,No Call,-100000.0,-100000.0,,,No Call Required,,-100000.0,,2075,395746,2598,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,300000.0,Recall,900000.0,900000.0,,,No Call Required,,900000.0,,8953,387854,1173,,Net,USD,,,,2026-07-01 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Call,1000000.0,1000000.0,,,Agreed,,1000000.0,,6791,383325,2434,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Call,2900000.0,2900000.0,,,Margin Request Issued,,2900000.0,,7858,370532,0799,,Net,USD,,,,2026-06-03 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-03
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,Recall,600000.0,600000.0,,,Pending Review,,600000.0,,3827,388375,7734,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,300000.0,Recall,4500000.0,4500000.0,,,Pending Review,,4500000.0,,6803,378313,4030,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),7500000.0,7500000.0,,,Margin Request Issued,,7500000.0,,1366,395844,3753,,Net,USD,,,,2026-07-01 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,Delivery(Excess),6000000.0,6000000.0,,,Agreed,,6000000.0,,3185,394248,0195,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Call,5400000.0,5400000.0,,,Pending Review,,5400000.0,,3798,346864,5406,,Net,USD,,,,2026-06-10 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Recall,1600000.0,1600000.0,,,Pending Review,,1600000.0,,8436,382112,2361,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-200000.0,Call(Deficit),-300000.0,-300000.0,,,Agreed,,-300000.0,,5304,398556,A5763,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,Delivery(Excess),1900000.0,1900000.0,,,Agreed,,1900000.0,,2862,367461,0589,,Net,USD,,,,2026-06-24 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,-300000.0,Recall,2600000.0,2600000.0,,,Pending Review,,2600000.0,,3488,393037,7265,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),400000.0,400000.0,,,Agreed,,400000.0,,3159,373117,K6327,,Net,USD,,,,2026-06-24 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,Recall,5600000.0,5600000.0,,,Margin Request Issued,,5600000.0,,2142,378526,K190,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,-300000.0,Delivery(Excess),400000.0,400000.0,,,Agreed,,400000.0,,8850,380927,6466,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_IMC_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,Call(Deficit),900000.0,900000.0,,,Pending Review,,900000.0,,5722,362436,2795,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,100000.0,Recall,7100000.0,7100000.0,,,Pending Review,,7100000.0,,7097,361371,0489,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,-200000.0,Call(Deficit),1000000.0,1000000.0,,,Pending Review,,1000000.0,,3016,358084,0998,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Call(Deficit),5500000.0,5500000.0,,,Agreed,,5500000.0,,4329,370561,5529,,Net,USD,,,,2026-06-03 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,-200000.0,Call,2400000.0,2400000.0,,,Pending Review,,2400000.0,,4211,350982,1077,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Call(Deficit),5700000.0,5700000.0,,,Margin Request Issued,,5700000.0,,3536,399917,A1190,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,Delivery(Excess),4300000.0,4300000.0,,,Agreed,,4300000.0,,7894,379509,0645,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,No Call,3400000.0,3400000.0,,,No Call Required,,3400000.0,,3216,360030,3338,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-100000.0,Recall,1900000.0,1900000.0,,,Margin Request Issued,,1900000.0,,7938,368529,K6286,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),7600000.0,7600000.0,,,Agreed,,7600000.0,,4857,362793,9987,,Net,USD,,,,2026-06-03 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Recall,3000000.0,3000000.0,,,Margin Request Issued,,3000000.0,,3754,387979,K6587,,Net,USD,,,,2026-06-03 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Call(Deficit),4800000.0,4800000.0,,,Agreed,,4800000.0,,9867,370952,0746,,Net,USD,,,,2026-06-03 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,100000.0,Call,3500000.0,3500000.0,,,Pending Review,,3500000.0,,9451,366664,K570,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,200000.0,Call,1900000.0,1900000.0,,,Agreed,,1900000.0,,9049,356082,2660,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,No Call,1000000.0,1000000.0,,,Pending Review,,1000000.0,,1361,373253,7567,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,Delivery(Excess),3300000.0,3300000.0,,,No Call Required,,3300000.0,,6961,363481,0806,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,300000.0,Recall,7600000.0,7600000.0,,,Agreed,,7600000.0,,2604,375303,8308,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),5700000.0,5700000.0,,,Margin Request Issued,,5700000.0,,5768,369007,K6140,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,Call,3900000.0,3900000.0,,,Agreed,,3900000.0,,9776,380789,0806,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-03
,,,,0.0,,,,250000.0,,,,,,,,,300000.0,Delivery(Excess),4300000.0,4300000.0,,,Agreed,,4300000.0,,8012,372233,K9817,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,200000.0,Recall,200000.0,200000.0,,,Margin Request Issued,,200000.0,,4500,382593,A7763,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,200000.0,Delivery(Excess),7300000.0,7300000.0,,,Margin Request Issued,,7300000.0,,2923,368949,A735,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,-300000.0,Recall,4800000.0,4800000.0,,,Margin Request Issued,,4800000.0,,7792,344280,A7763,,Net,USD,,,,2026-07-01 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,2700000.0,2700000.0,,,Margin Request Issued,,2700000.0,,6708,344669,A5874,,Net,USD,,,,2026-06-24 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-24
