external_id,principal_lei,principal,principal_code,counterparty,counterparty_code,counterparty_lei,principal_rating,counterparty_rating,agreement_category,groupname,base_currency,im_legal_review_frequency,legal_review_frequency,reciprocity,counterparty_fixed_mta_values,counterparty_fixed_mta_value_ccy,counterparty_im_fixed_mta_values,counterparty_im_fixed_mta_value_ccy,counterparty_fixed_rounding_values,counterparty_fixed_rounding_value_ccy,counterparty_fixed_threshold_value_ccy,counterparty_fixed_threshold_values,counterparty_fixed_values,counterparty_im,counterparty_im_fixed_rounding_value_ccy,counterparty_im_fixed_rounding_values,counterparty_im_fixed_threshold_value_ccy,counterparty_im_fixed_threshold_values,counterparty_im_fixed_values,counterparty_im_rating_contingent_values,counterparty_im_seg_type,principal_fixed_mta_value_ccy,principal_fixed_mta_values,principal_fixed_rounding_value_ccy,principal_fixed_rounding_values,principal_fixed_threshold_value_ccy,principal_fixed_threshold_values,principal_fixed_values,principal_im,principal_im_fixed_mta_value_ccy,principal_im_fixed_mta_values,principal_im_fixed_rounding_value_ccy,principal_im_fixed_rounding_values,principal_im_fixed_threshold_value_ccy,principal_im_fixed_threshold_values,principal_im_fixed_values,principal_im_rating_contingent_values,principal_im_seg_type,principal_industry,principal_agreement_ia,counterparty_agreement_ia,agreement_date,agreement_id,agreement_status,agreement_description,agreement_type,agreementgroupcode,counterparty_seg_type,principal_seg_type,segregation,linkage_set,assets,custodian,simm_principal_calculation_currency,simm_cp_calculation_currency,rescued_data,reporting_date,agreement_name,region,principal_termination_currency,counterparty_termination_currency
A9754,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,CAD,,,,250000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-12-08,A59042,Pending,TDBK_INBL_REG_VM_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,N,,Israel Government Bond;German Government Note;Canada Mortgage Bonds,N/A,,,,2026-06-03,TDBK_INBL_REG_VM_CSA,TDBK,,
4545,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,GBP,,,,250000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-08-27,A67609,Active,TDBK_SWCD_REG_VM_CSA,GENERAL_CSA,TDBK_SWCD_GEN,,,Y,,US Common Stock;Israel Government Bond;US Treasury,BNY MELLON,,,,2026-06-03,TDBK_SWCD_REG_VM_CSA,TDBK,GBP,GBP
0522,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,GBP,,,,250000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01-27,A49534,Pending,TDBK_CITI_REG_IMC_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,USD CASH;CAD CASH;Government of Canada Bond,BNY MELLON,,,,2026-06-03,TDBK_CITI_REG_IMC_CSA,TDBK,,GBP
0466,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-07-23,A71622,Active,TDBK_CITI_REG_IMC_CSA,BILATERAL_CSA,TDBK_CITI_GEN,,,Y,,Canada Mortgage Bonds;US Corporate;Israel Government Bond,STATE STREET,,,,2026-06-03,TDBK_CITI_REG_IMC_CSA,TDBK,EUR,EUR
2156,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,250000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-09,A68192,Pending,TDBK_CITI_REG_VM_CSA,REG_IMC,TDBK_CITI_GEN,,,,,USD CASH;Canada Mortgage Bonds;CAD CASH,N/A,,,,2026-06-03,TDBK_CITI_REG_VM_CSA,TDBK,EUR,EUR
8514,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,EUR,,,,250000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-03-21,A83322,Active,TDGF_XXXX_GENERAL_CSA,REG_IMC,TDBK_DBFR_GEN,,,N,,German Government Note;US Common Stock;Ontario Provincial Bond,BNY MELLON,,,,2026-06-03,TDGF_XXXX_GENERAL_CSA,TDBK,,EUR
K8180,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,10000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-16,A29548,Active,TDBK_BNSC_GENERAL_CSA,BILATERAL_CSA,TDBK_BNSC_GEN,,,N,,US Corporate;Israel Government Bond;Ontario Provincial Bond,BNY MELLON,,,,2026-06-03,TDBK_BNSC_GENERAL_CSA,TDBK,EUR,
0233,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,10000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-02,A86551,Pending,TDBK_BNSC_REG_VM_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,N,,US Corporate;USD CASH;CAD CASH,BNY MELLON,,,,2026-06-03,TDBK_BNSC_REG_VM_CSA,TDBK,EUR,EUR
6051,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,EUR,,,,250000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-06-28,A74224,Active,TDBK_BANH_REG_IMC_CSA,REG_IMC,TDBK_BANH_GEN,,,N,,Government of Canada Bond;USD CASH;Ontario Provincial Bond,STATE STREET,,,,2026-06-03,TDBK_BANH_REG_IMC_CSA,TDBK,,EUR
4647,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,GBP,,,,10000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-03-02,A73823,Active,TDBK_MSIL_GENERAL_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,Y,,US Treasury;CAD CASH;USD CASH,STATE STREET,,,,2026-06-03,TDBK_MSIL_GENERAL_CSA,TDBK,,
A2021,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,GBP,,,,10000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-13,A56793,Active,TDBK_MSIL_GENERAL_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,N,,Israel Government Bond;US Common Stock;Canada Mortgage Bonds,N/A,,,,2026-06-03,TDBK_MSIL_GENERAL_CSA,TDBK,GBP,
A8234,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,CAD,,,,10000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-04-16,A36402,Amended,TDBK_BNSC_GENERAL_CSA,REG_IMC,TDBK_BNSC_GEN,,,Y,,Canada Mortgage Bonds;US Corporate;German Government Note,N/A,,,,2026-06-03,TDBK_BNSC_GENERAL_CSA,TDBK,,
2766,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,10000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-23,A40733,Pending,TDBK_CITI_REG_IMC_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,Government of Canada Bond;Canada Mortgage Bonds;German Government Note,N/A,,,,2026-06-03,TDBK_CITI_REG_IMC_CSA,TDBK,EUR,EUR
4934,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,GBP,,,,10000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-09,A77131,Active,TDBK_SWCD_REG_IMC_CSA,REG_VM,TDBK_SWCD_GEN,,,Y,,Ontario Provincial Bond;US Treasury;Government of Canada Bond,STATE STREET,,,,2026-06-03,,TDBK,,GBP
K4774,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-16,A51601,Amended,TDBK_WH17_GENERAL_CSA,REG_IMC,TDBK_WH17_GEN,,,Y,,US Treasury;Ontario Provincial Bond;Israel Government Bond,,,,,2026-06-03,TDBK_WH17_GENERAL_CSA,TDBK,CAD,
5204,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-07-14,A28164,Active,TDBK_CITI_GENERAL_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,Y,,US Corporate;Israel Government Bond;US Treasury,BNY MELLON,,,,2026-06-03,TDBK_CITI_GENERAL_CSA,TDBK,GBP,GBP
0431,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,250000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-03-24,A34384,Active,TDBK_BNSC_GENERAL_CSA,BILATERAL_CSA,TDBK_BNSC_GEN,,,Y,,CAD CASH;Government of Canada Bond;USD CASH,N/A,,,,2026-06-03,TDBK_BNSC_GENERAL_CSA,TDBK,GBP,
2360,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-10-21,A39274,Active,TDBK_INBL_GENERAL_CSA,REG_IMC,TDBK_INBL_GEN,,,Y,,German Government Note;Government of Canada Bond;Canada Mortgage Bonds,STATE STREET,,,,2026-06-03,TDBK_INBL_GENERAL_CSA,TDBK,CAD,CAD
7367,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-19,A56504,Pending,TDBK_INBL_REG_IMC_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,Y,,CAD CASH;Ontario Provincial Bond;US Corporate,BNY MELLON,,,,2026-06-03,TDBK_INBL_REG_IMC_CSA,TDBK,CAD,CAD
0956,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,USD,,,,250000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-28,A21268,Amended,TDBK_CITI_REG_VM_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,German Government Note;Israel Government Bond;US Treasury,STATE STREET,,,,2026-06-03,TDBK_CITI_REG_VM_CSA,TDBK,,
A5548,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,GBP,,,,10000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-24,A92079,Active,TDBK_WH17_GENERAL_CSA,REG_VM,TDBK_WH17_GEN,,,Y,,German Government Note;Government of Canada Bond;Canada Mortgage Bonds,STATE STREET,,,,2026-06-03,,TDBK,GBP,GBP
1077,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-19,A11344,Amended,TDBK_WH17_REG_IMC_CSA,REG_IMC,TDBK_WH17_GEN,,,N,,USD CASH;US Treasury;US Common Stock,BNY MELLON,,,,2026-06-03,TDBK_WH17_REG_IMC_CSA,TDBK,CAD,
2537,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-27,A83697,Pending,TDBK_WH17_GENERAL_CSA,BILATERAL_CSA,TDBK_WH17_GEN,,,Y,,US Corporate;US Common Stock;Canada Mortgage Bonds,STATE STREET,,,,2026-06-03,TDBK_WH17_GENERAL_CSA,TDBK,,CAD
2866,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,USD,,,,10000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-24,A95599,Amended,TDBK_MSIL_GENERAL_CSA,REG_IMC,TDBK_MSIL_GEN,,,Y,,Government of Canada Bond;Israel Government Bond;Canada Mortgage Bonds,STATE STREET,,,,2026-06-03,TDBK_MSIL_GENERAL_CSA,TDBK,USD,USD
0465,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-12,A86152,Active,TDBK_DBFR_GENERAL_CSA,REG_IMC,TDBK_DBFR_GEN,,,Y,,US Corporate;CAD CASH;USD CASH,N/A,,,,2026-06-03,TDBK_DBFR_GENERAL_CSA,TDBK,GBP,
0691,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-12-20,A93696,Pending,TDBK_DBFR_REG_IMC_CSA,REG_IMC,TDBK_DBFR_GEN,,,Y,,US Corporate;US Common Stock;German Government Note,N/A,,,,2026-06-03,TDBK_DBFR_REG_IMC_CSA,TDBK,,USD
0112,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,GBP,,,,250000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-27,A76532,Amended,TDBK_BIMC_GENERAL_CSA,GENERAL_CSA,TDBK_BIMC_GEN,,,Y,,Israel Government Bond;CAD CASH;Government of Canada Bond,STATE STREET,,,,2026-06-03,TDBK_BIMC_GENERAL_CSA,TDBK,GBP,
5194,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,GBP,,,,250000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-05-13,A79800,Active,TDBK_SWCD_GENERAL_CSA,REG_IMC,TDBK_SWCD_GEN,,,N,,USD CASH;US Common Stock;US Treasury,STATE STREET,,,,2026-06-03,TDBK_SWCD_GENERAL_CSA,TDBK,GBP,GBP
A5032,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,10000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-08,A42505,Active,TDBK_BNSC_REG_VM_CSA,REG_IMC,TDBK_BNSC_GEN,,,Y,,Israel Government Bond;Government of Canada Bond;US Treasury,N/A,,,,2026-06-03,TDBK_BNSC_REG_VM_CSA,TDBK,USD,
0369,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,10000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-02-07,A59550,Pending,TDBK_BNSC_GENERAL_CSA,BILATERAL_CSA,TDBK_BNSC_GEN,,,N,,USD CASH;Government of Canada Bond;Israel Government Bond,STATE STREET,,,,2026-06-03,TDBK_BNSC_GENERAL_CSA,TDBK,USD,USD
2917,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,GBP,,,,250000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-07,A14122,Pending,TDBK_BIMC_REG_VM_CSA,BILATERAL_CSA,TDBK_BIMC_GEN,,,N,,German Government Note;US Treasury;Ontario Provincial Bond,BNY MELLON,,,,2026-06-03,TDBK_BIMC_REG_VM_CSA,TDBK,,
9479,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-21,A70854,Active,TDBK_CITI_GENERAL_CSA,REG_IMC,TDBK_CITI_GEN,,,N,,Ontario Provincial Bond;Israel Government Bond;US Treasury,,,,,2026-06-03,TDBK_CITI_GENERAL_CSA,TDBK,GBP,
2415,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,CAD,,,,250000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-01-10,A81740,Active,TDBK_BNSC_REG_IMC_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,Y,,US Corporate;German Government Note;Government of Canada Bond,STATE STREET,,,,2026-06-03,TDBK_BNSC_REG_IMC_CSA,TDBK,,
7118,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,GBP,,,,10000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-02-05,A23353,Amended,TDBK_DBFR_REG_IMC_CSA,GENERAL_CSA,TDBK_DBFR_GEN,,,,,Ontario Provincial Bond;German Government Note;CAD CASH,STATE STREET,,,,2026-06-03,TDBK_DBFR_REG_IMC_CSA,TDBK,,GBP
1723,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-21,A21681,Amended,TDBK_BIMC_REG_IMC_CSA,BILATERAL_CSA,TDBK_BIMC_GEN,,,Y,,Israel Government Bond;Canada Mortgage Bonds;German Government Note,BNY MELLON,,,,2026-06-03,TDBK_BIMC_REG_IMC_CSA,TDBK,USD,USD
A3088,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,USD,,,,10000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02,A57068,Pending,TDBK_DBFR_REG_IMC_CSA,BILATERAL_CSA,TDBK_DBFR_GEN,,,N,,USD CASH;CAD CASH;Canada Mortgage Bonds,STATE STREET,,,,2026-06-03,TDBK_DBFR_REG_IMC_CSA,TDBK,USD,USD
A5538,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04-06,A16055,Active,TDBK_INBL_REG_VM_CSA,BILATERAL_CSA,TDBK_INBL_GEN,,,,,US Common Stock;Canada Mortgage Bonds;US Treasury,BNY MELLON,,,,2026-06-03,,TDBK,USD,USD
0183,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-26,A80678,Amended,TDBK_BNSC_GENERAL_CSA,REG_IMC,TDBK_BNSC_GEN,,,,,German Government Note;Government of Canada Bond;USD CASH,BNY MELLON,,,,2026-06-03,TDBK_BNSC_GENERAL_CSA,TDBK,EUR,EUR
0677,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-08,A50256,Amended,TDBK_WH17_REG_VM_CSA,BILATERAL_CSA,TDBK_WH17_GEN,,,N,,German Government Note;Israel Government Bond;Canada Mortgage Bonds,,,,,2026-06-03,TDBK_WH17_REG_VM_CSA,TDBK,,CAD
