trade_identifier_party_a,trade_identifier_2_party_a,trade_date,effective_date,maturity_date,party_a_branch_name,party_b_branch_name,strike_price,buy_or_sell,put_or_call,exchanged_notional_1_amount,exchanged_notional_1_currency,exchanged_notional_2_amount,exchanged_notional_2_currency,valuation_base_currency,valuation_date,underlying,external_id,valuation_base_currency_amount_t_1,margin_type,settlement_date,agreement_name,ims_portfolio,ims_desk,model,pai,pai_rate,source_system,product_type,trade_identifier_party_b,applicable_agreements,rescued_data,reporting_date
91843342,,2025-09-10,2024-07-18,2031-05-22,TDBK,DEUTSCHE BANK A.G.,98.27,Buy,,266000000.0,EUR,,,USD,2026-07-01,FX/IR,0764,0.0,Net,2026-09-15,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,-8045.91,0.02062874,CALYPSOCPG,Credit Default Swap,,0764:REG_VM|7925:REG_IMC,,2026-06-17
69592962,,2026-03-05,2026-05-17,2029-03-15,TDBK,MORGAN STANLEY INTL,100.65,Sell,Put,44000000.0,GBP,,,USD,2026-07-01,FX/IR,6099,-500000.0,Net,2026-12-05,TDBK_MSIL_REG_IMC_CSA,PB,RATES,SIMM,922.09,0.04755737,MUREXFXO,FX Option,,6099:REG_VM|7882:REG_IMC,,2026-06-03
24339304,,2025-07-12,2026-02-26,2026-02-25,TDBK,BANCO HABITAT,,Sell,Call,315000000.0,EUR,,,USD,2026-07-01,FX/IR,A436,-200000.0,VM,2026-09-17,TDBK_BANH_REG_IMC_CSA,,RATES,SIMM,-3840.76,0.00648004,SOPHIS,Equity Swap,,A436:REG_VM|7291:REG_IMC,,2026-07-01
26249340,,2025-08-18,2026-11-28,2031-04-04,TDBK,BANCO HABITAT,96.16,Buy,,158000000.0,GBP,,,USD,2026-07-01,FX/IR,6864,900000.0,IM,2026-01-05,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,5431.65,,DARWIN,Swaption,,6864:REG_VM|7294:REG_IMC,,2026-06-24
95746167,,2025-11-19,2024-08-10,2026-10-08,TDBK,DEUTSCHE BANK A.G.,109.05,Sell,Put,209000000.0,GBP,,,USD,2026-07-01,FX/IR,K2418,2000000.0,IM,2026-05-27,TDBK_DBFR_REG_IMC_CSA,PB,RATES,,8085.92,0.02703216,SOPHIS,Equity Swap,,K2418:REG_VM|7043:REG_IMC,,2026-06-24
72472259,,2026-07-24,2026-12-19,2028-02-03,TDBK,DEUTSCHE BANK A.G.,,Buy,,467000000.0,EUR,,,USD,2026-07-01,FX/IR,0144,2000000.0,Net,2026-04-14,TDBK_DBFR_GENERAL_CSA,PB,RATES,SIMM,-7929.21,,CALYPSOCPG,IR Swap,,0144:REG_VM|7397:REG_IMC,,2026-06-03
29163321,,2024-08-05,2024-03-04,2031-03-15,TDBK,DEUTSCHE BANK A.G.,108.01,Sell,,130000000.0,EUR,,,USD,2026-07-01,,5406,100000.0,IM,2026-04-11,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,402.49,0.04152973,MUREXFXO,FX Option,,5406:REG_VM|7753:REG_IMC,,2026-07-01
49505658,,2024-12-08,2026-10-03,2028-02-24,TDBK,DEUTSCHE BANK A.G.,95.74,Buy,,419000000.0,USD,,,USD,2026-07-01,FX/IR,0691,300000.0,Net,2026-05-16,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,6692.6,0.03071394,CALYPSOCPG,Credit Default Swap,,0691:REG_VM|7585:REG_IMC,,2026-06-17
19733798,,2026-07-19,2024-07-18,2027-12-18,TDBK,INVESTEC BANK LIMITED,,Buy,Call,104000000.0,EUR,,,USD,2026-07-01,FX/IR,6851,-200000.0,IM,2026-07-25,,PB,RATES,SIMM,2848.8,0.04677462,SOPHIS,Equity Swap,,6851:REG_VM|7614:REG_IMC,,2026-06-03
61816255,,2024-05-17,2024-03-13,2026-02-17,TDBK,DEUTSCHE BANK A.G.,107.19,Sell,Call,31000000.0,CAD,,,USD,2026-07-01,FX/IR,4139,200000.0,Net,2026-02-14,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,-5894.74,0.04226429,DARWIN,Swaption,,4139:REG_VM|7930:REG_IMC,,2026-06-17
63425224,,2026-12-01,2024-11-25,2030-07-11,TDBK,CITIBANK NA,96.02,Buy,,214000000.0,EUR,,,USD,2026-07-01,FX/IR,7060,800000.0,IM,2026-09-11,TDBK_CITI_REG_VM_CSA,PB,RATES,SIMM,-9177.42,0.04342768,CALYPSOCPG,IR Swap,,7060:REG_VM|7735:REG_IMC,,2026-06-10
26579609,,2024-03-12,2025-10-08,2031-11-03,TDBK,INVESTEC BANK LIMITED,,Sell,,41000000.0,EUR,,,USD,2026-07-01,FX/IR,7835,1800000.0,VM,2026-09-19,,PB,RATES,,,0.00507534,CALYPSOCPG,IR Swap,,7835:REG_VM|7131:REG_IMC,,2026-07-01
22046710,,2025-03-27,2025-02-09,2029-06-07,TDBK,BIMCOR INC,96.16,Buy,,235000000.0,EUR,,,USD,2026-07-01,,6465,100000.0,IM,2026-04-09,TDBK_BIMC_GENERAL_CSA,PB,RATES,SIMM,-4710.65,0.00207667,MUREXFXO,FX Option,,6465:REG_VM|7799:REG_IMC,,2026-06-24
93871251,,2025-08-04,2026-02-24,2031-04-15,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Buy,Call,13000000.0,USD,,,USD,2026-07-01,FX/IR,0365,-300000.0,IM,2026-01-28,TDBK_WH17_GENERAL_CSA,PB,RATES,SIMM,,0.02959275,CALYPSOCPG,IR Swap,,0365:REG_VM|7881:REG_IMC,,2026-07-01
65841321,,2025-07-28,2026-02-11,2029-09-17,TDBK,INVESTEC BANK LIMITED,105.54,Sell,,134000000.0,USD,,,USD,2026-07-01,FX/IR,1385,-400000.0,IM,2026-09-24,TDBK_INBL_GENERAL_CSA,PB,RATES,SIMM,924.95,0.0102389,CALYPSOCPG,IR Swap,,1385:REG_VM|7405:REG_IMC,,2026-07-01
67020434,,2024-11-26,2026-05-07,2030-02-15,TDBK,BANCO HABITAT,94.87,Sell,Put,136000000.0,EUR,,,USD,2026-07-01,FX/IR,5078,900000.0,IM,2026-11-22,,PB,RATES,SIMM,165.11,0.02867354,DARWIN,Swaption,,5078:REG_VM|7908:REG_IMC,,2026-06-17
68288062,,2024-10-07,2024-06-25,2031-07-21,TDBK,DEUTSCHE BANK A.G.,104.87,Sell,,137000000.0,GBP,,,USD,2026-07-01,FX/IR,0517,700000.0,Net,2026-01-03,TDBK_DBFR_GENERAL_CSA,,RATES,SIMM,-9148.73,0.03429763,CALYPSOCPG,IR Swap,,0517:REG_VM|7471:REG_IMC,,2026-06-17
79587587,,2026-10-09,2026-06-22,2027-02-02,TDBK,BANCO HABITAT,,Buy,,305000000.0,EUR,,,USD,2026-07-01,FX/IR,K9726,900000.0,VM,2026-03-07,TDBK_BANH_REG_IMC_CSA,,RATES,SIMM,-7060.7,0.02011719,CALYPSOCPG,IR Swap,,K9726:REG_VM|7926:REG_IMC,,2026-06-03
82290524,,2025-02-17,2026-01-03,2030-07-21,TDBK,MORGAN STANLEY INTL,93.74,Sell,,257000000.0,GBP,,,USD,2026-07-01,FX/IR,K3660,800000.0,VM,2026-05-28,TDBK_MSIL_GENERAL_CSA,PB,RATES,SIMM,6879.88,0.04231864,CALYPSOCPG,Credit Default Swap,,K3660:REG_VM|7140:REG_IMC,,2026-06-10
23636403,,2026-09-15,2025-07-06,2030-05-01,TDBK,CITIBANK NA,92.6,Buy,,175000000.0,CAD,,,USD,2026-07-01,FX/IR,A3381,0.0,IM,2026-12-02,TDBK_CITI_REG_VM_CSA,PB,RATES,SIMM,-9668.73,0.0283279,CALYPSOCPG,IR Swap,,A3381:REG_VM|7618:REG_IMC,,2026-06-03
63323876,,2024-10-09,2025-10-04,2026-04-03,TDBK,BANCO HABITAT,100.13,Sell,,484000000.0,EUR,,,USD,2026-07-01,FX/IR,3790,-400000.0,IM,2026-11-28,TDBK_BANH_REG_IMC_CSA,PB,RATES,SIMM,-2709.65,0.01680465,DARWIN,Swaption,,3790:REG_VM|7809:REG_IMC,,2026-06-24
61850667,,2024-07-02,2024-04-20,2027-01-10,TDBK,MORGAN STANLEY INTL,,Sell,Put,486000000.0,EUR,,,USD,2026-07-01,FX/IR,2978,2000000.0,VM,2026-06-03,TDBK_MSIL_REG_IMC_CSA,PB,RATES,SIMM,4965.16,0.0265548,CALYPSOCPG,Credit Default Swap,,2978:REG_VM|7705:REG_IMC,,2026-06-24
42035114,,2026-05-09,2026-11-04,2027-09-27,TDBK,BIMCOR INC,,Buy,,161000000.0,CAD,,,USD,2026-07-01,FX/IR,8393,-300000.0,VM,2026-01-17,TDBK_BIMC_GENERAL_CSA,PB,RATES,SIMM,-6919.19,0.04748111,SOPHIS,Equity Swap,,8393:REG_VM|7418:REG_IMC,,2026-06-03
46158592,,2026-12-24,2024-10-11,2031-03-07,TDBK,BANCO HABITAT,,Buy,Put,147000000.0,CAD,,,USD,2026-07-01,FX/IR,6797,-300000.0,Net,2026-06-17,,PB,RATES,SIMM,8120.97,,MUREXFXO,FX Option,,6797:REG_VM|7744:REG_IMC,,2026-06-17
76002768,,2024-02-18,2025-03-12,2027-11-04,TDBK,DEUTSCHE BANK A.G.,109.49,Sell,Put,324000000.0,GBP,,,USD,2026-07-01,FX/IR,1928,300000.0,Net,2026-11-20,TDBK_DBFR_GENERAL_CSA,PB,RATES,SIMM,5662.62,0.00410201,CALYPSOCPG,Credit Default Swap,,1928:REG_VM|7126:REG_IMC,,2026-06-24
25776490,,2026-01-18,2026-09-09,2027-02-22,TDBK,BANCO HABITAT,97.76,Sell,,156000000.0,GBP,,,USD,2026-07-01,FX/IR,5667,1700000.0,VM,2026-07-11,TDBK_BANH_REG_VM_CSA,PB,RATES,SIMM,8854.59,0.04049912,SOPHIS,Equity Swap,,5667:REG_VM|7508:REG_IMC,,2026-07-01
54682914,,2026-09-18,2026-06-15,2027-07-11,TDBK,CITIBANK NA,91.02,Buy,,452000000.0,CAD,,,USD,2026-07-01,FX/IR,K4210,500000.0,VM,2026-05-12,TDBK_CITI_REG_IMC_CSA,PB,RATES,SIMM,4511.91,0.03942186,SOPHIS,Equity Swap,,K4210:REG_VM|7626:REG_IMC,,2026-06-24
38077430,,2026-05-15,2026-11-14,2030-01-23,TDBK,MORGAN STANLEY INTL,,Sell,Put,281000000.0,EUR,,,USD,2026-07-01,FX/IR,0520,900000.0,Net,2026-01-18,TDBK_MSIL_GENERAL_CSA,PB,RATES,SIMM,,0.00468403,CALYPSOCPG,Credit Default Swap,,0520:REG_VM|7646:REG_IMC,,2026-06-10
96436439,,2026-07-03,2025-09-09,2031-10-23,TDBK,DEUTSCHE BANK A.G.,,Sell,Call,416000000.0,EUR,,,USD,2026-07-01,FX/IR,8832,0.0,VM,2026-10-13,TDBK_DBFR_REG_VM_CSA,PB,,SIMM,-5167.44,0.02471334,CALYPSOCPG,IR Swap,,8832:REG_VM|7124:REG_IMC,,2026-06-10
58350623,,2025-06-08,2026-12-02,2029-04-08,TDBK,CENTRAL 1 CREDIT UNION,,Buy,,21000000.0,USD,,,USD,2026-07-01,FX/IR,A5763,1800000.0,VM,2026-06-15,TDBK_BCCU_GENERAL_CSA,PB,RATES,SIMM,654.99,0.00332006,CALYPSOCPG,IR Swap,,A5763:REG_VM|7711:REG_IMC,,2026-06-17
38348731,,2026-10-04,2026-03-28,2030-12-04,TDBK,BANCO HABITAT,,Sell,Put,145000000.0,CAD,,,USD,2026-07-01,FX/IR,1006,500000.0,Net,2026-01-03,,PB,RATES,SIMM,-4426.23,0.01315472,DARWIN,Swaption,,1006:REG_VM|7112:REG_IMC,,2026-06-03
48212364,,2026-02-17,2024-06-13,2028-09-26,TDBK,SWISS LIFE AG,105.16,Buy,Call,63000000.0,EUR,,,USD,2026-07-01,FX/IR,2376,1900000.0,IM,2026-09-20,TDBK_SWCD_GENERAL_CSA,PB,RATES,SIMM,-4369.56,,DARWIN,Swaption,,2376:REG_VM|7785:REG_IMC,,2026-06-17
81230013,,2025-04-15,2024-04-22,2031-10-09,TDBK,SWISS LIFE AG,,Buy,Put,459000000.0,GBP,,,USD,2026-07-01,FX/IR,4279,600000.0,Net,2026-01-23,TDBK_SWCD_GENERAL_CSA,PB,RATES,SIMM,-453.32,0.00742309,CALYPSOCPG,IR Swap,,4279:REG_VM|7736:REG_IMC,,2026-06-10
48722636,,2026-06-17,2024-07-22,2031-04-24,TDBK,BIMCOR INC,104.05,Sell,Call,134000000.0,GBP,,,USD,2026-07-01,FX/IR,0891,2000000.0,IM,2026-01-07,TDBK_BIMC_REG_IMC_CSA,PB,RATES,SIMM,-6535.68,0.04524966,CALYPSOCPG,Credit Default Swap,,0891:REG_VM|7336:REG_IMC,,2026-06-10
21336986,,2025-03-20,2025-05-21,2031-10-12,TDBK,BANK OF NOVA SCOTIA,93.2,Buy,,444000000.0,GBP,,,USD,2026-07-01,,8761,200000.0,Net,2026-09-26,,PB,RATES,SIMM,-9984.12,0.01457689,CALYPSOCPG,IR Swap,,8761:REG_VM|7835:REG_IMC,,2026-06-24
41677992,,2024-10-02,2025-04-22,2030-11-22,TDBK,BANK OF NOVA SCOTIA,,Buy,,86000000.0,CAD,,,USD,2026-07-01,FX/IR,4918,900000.0,IM,2026-02-08,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,-5696.92,0.04924123,MUREXFXO,FX Option,,4918:REG_VM|7948:REG_IMC,,2026-06-03
88454406,,2025-01-27,2024-03-19,2026-01-05,TDBK,DEUTSCHE BANK A.G.,99.32,Sell,Call,396000000.0,EUR,,,USD,2026-07-01,FX/IR,3284,500000.0,Net,2026-10-05,TDBK_DBFR_GENERAL_CSA,PB,RATES,SIMM,1042.07,0.00506506,SOPHIS,Equity Swap,,3284:REG_VM|7609:REG_IMC,,2026-06-17
25586139,,2024-10-06,2025-12-14,2029-10-08,TDBK,CITIBANK NA,90.04,Buy,Call,239000000.0,GBP,,,USD,2026-07-01,FX/IR,3407,-100000.0,Net,2026-10-08,TDBK_CITI_REG_VM_CSA,PB,RATES,,1527.12,0.00063204,CALYPSOCPG,IR Swap,,3407:REG_VM|7505:REG_IMC,,2026-06-10
34310647,,2025-05-19,2024-12-02,2026-03-14,TDBK,INVESTEC BANK LIMITED,,Buy,Put,386000000.0,USD,,,USD,2026-07-01,FX/IR,K9421,-300000.0,VM,2026-09-09,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,-5936.28,0.02672786,CALYPSOCPG,IR Swap,,K9421:REG_VM|7512:REG_IMC,,2026-06-17
90313676,,2026-12-14,2026-10-21,2026-11-07,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Buy,Put,160000000.0,USD,,,USD,2026-07-01,FX/IR,K3819,1800000.0,Net,2026-11-05,TDBK_WH17_GENERAL_CSA,PB,RATES,SIMM,5892.44,0.02363546,CALYPSOCPG,IR Swap,,K3819:REG_VM|7951:REG_IMC,,2026-06-24
30689523,,2025-01-23,2025-03-25,2028-01-23,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Sell,Put,412000000.0,EUR,,,USD,2026-07-01,FX/IR,3506,1600000.0,IM,2026-10-22,TDBK_WH17_REG_VM_CSA,PB,RATES,SIMM,1811.89,0.02901872,CALYPSOCPG,IR Swap,,3506:REG_VM|7642:REG_IMC,,2026-07-01
63895058,,2026-07-28,2024-08-22,2031-03-06,TDBK,CITIBANK NA,,Sell,Call,80000000.0,CAD,,,USD,2026-07-01,FX/IR,1973,1400000.0,VM,2026-06-24,TDBK_CITI_GENERAL_CSA,PB,RATES,SIMM,6046.92,0.0448098,CALYPSOCPG,IR Swap,,1973:REG_VM|7850:REG_IMC,,2026-07-01
43756373,,2024-11-27,2025-03-05,2030-12-10,TDBK,BANK OF NOVA SCOTIA,,Sell,Put,450000000.0,GBP,,,USD,2026-07-01,FX/IR,3375,1600000.0,Net,2026-10-17,TDBK_BNSC_REG_IMC_CSA,PB,RATES,SIMM,-7191.97,0.02011852,CALYPSOCPG,IR Swap,,3375:REG_VM|7332:REG_IMC,,2026-07-01
17735457,,2024-01-04,2025-06-15,2028-11-10,TDBK,SWISS LIFE AG,,Sell,,62000000.0,EUR,,,USD,2026-07-01,FX/IR,0353,-400000.0,Net,2026-04-06,TDBK_SWCD_REG_VM_CSA,PB,RATES,SIMM,5976.05,0.01568532,MUREXFXO,FX Option,,0353:REG_VM|7645:REG_IMC,,2026-06-24
50309420,,2026-03-19,2026-09-19,2027-01-22,TDBK,CITIBANK NA,107.3,Buy,Call,456000000.0,GBP,,,USD,2026-07-01,FX/IR,5874,-500000.0,IM,2026-07-16,TDBK_CITI_REG_VM_CSA,PB,RATES,SIMM,-741.35,0.03339977,DARWIN,Swaption,,5874:REG_VM|7628:REG_IMC,,2026-07-01
27584214,,2026-05-23,2026-06-13,2027-06-05,TDBK,DEUTSCHE BANK A.G.,,Sell,Call,482000000.0,CAD,,,USD,2026-07-01,FX/IR,5965,1200000.0,Net,2026-04-09,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,4437.32,0.01573449,CALYPSOCPG,IR Swap,,5965:REG_VM|7327:REG_IMC,,2026-06-24
68454614,,2024-10-27,2026-10-27,2028-08-22,TDBK,CITIBANK NA,,Sell,Call,378000000.0,EUR,,,USD,2026-07-01,FX/IR,5280,600000.0,Net,2026-04-06,TDBK_CITI_GENERAL_CSA,,RATES,,5570.6,0.00877783,CALYPSOCPG,IR Swap,,5280:REG_VM|7096:REG_IMC,,2026-06-03
18987412,,2026-07-09,2026-11-05,2031-10-14,TDBK,DEUTSCHE BANK A.G.,,Buy,Put,196000000.0,CAD,,,USD,2026-07-01,FX/IR,1070,1600000.0,Net,2026-10-06,,PB,RATES,SIMM,,0.00580265,CALYPSOCPG,IR Swap,,1070:REG_VM|7285:REG_IMC,,2026-06-10
98132832,,2024-11-24,2025-11-15,2028-04-15,TDBK,CENTRAL 1 CREDIT UNION,98.75,Buy,,39000000.0,CAD,,,USD,2026-07-01,,2204,-500000.0,Net,2026-01-14,,PB,RATES,SIMM,-3754.88,,CALYPSOCPG,Credit Default Swap,,2204:REG_VM|7021:REG_IMC,,2026-06-24
86138514,,2026-08-19,2025-04-24,2029-08-12,TDBK,DEUTSCHE BANK A.G.,106.09,Buy,Put,52000000.0,USD,,,USD,2026-07-01,FX/IR,5668,1100000.0,IM,2026-07-12,TDBK_DBFR_REG_VM_CSA,,RATES,SIMM,836.49,0.00673399,DARWIN,Swaption,,5668:REG_VM|7739:REG_IMC,,2026-06-03
92522843,,2026-06-05,2025-11-18,2029-12-04,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,,Buy,Put,362000000.0,GBP,,,USD,2026-07-01,FX/IR,0365,1200000.0,IM,2026-11-18,TDBK_WH17_GENERAL_CSA,PB,RATES,,5859.41,0.00218319,CALYPSOCPG,IR Swap,,0365:REG_VM|7136:REG_IMC,,2026-07-01
76801191,,2024-02-04,2026-06-22,2030-02-11,TDBK,CITIBANK NA,,Sell,Put,252000000.0,GBP,,,USD,2026-07-01,FX/IR,5204,900000.0,Net,2026-11-12,TDBK_CITI_GENERAL_CSA,,RATES,SIMM,6554.37,0.01480913,CALYPSOCPG,IR Swap,,5204:REG_VM|7387:REG_IMC,,2026-06-10
16116969,,2024-05-18,2025-05-06,2031-02-18,TDBK,BANCO HABITAT,104.24,Buy,,52000000.0,GBP,,,USD,2026-07-01,FX/IR,0122,-500000.0,IM,2026-11-28,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,993.43,0.04577243,CALYPSOCPG,Credit Default Swap,,0122:REG_VM|7737:REG_IMC,,2026-06-10
65043566,,2026-12-13,2026-10-10,2027-02-15,TDBK,INVESTEC BANK LIMITED,,Sell,,273000000.0,CAD,,,USD,2026-07-01,FX/IR,6863,1200000.0,VM,2026-09-22,TDBK_INBL_GENERAL_CSA,PB,RATES,SIMM,-8827.72,,CALYPSOCPG,IR Swap,,6863:REG_VM|7558:REG_IMC,,2026-06-03
52576750,,2025-08-04,2024-03-03,2028-04-06,TDBK,DEUTSCHE BANK A.G.,94.79,Sell,,191000000.0,USD,,,USD,2026-07-01,FX/IR,1987,300000.0,IM,2026-11-03,TDBK_DBFR_GENERAL_CSA,,RATES,SIMM,1930.77,0.00589071,CALYPSOCPG,Credit Default Swap,,1987:REG_VM|7070:REG_IMC,,2026-06-10
99419588,,2024-04-16,2026-04-04,2026-01-23,TDBK,BANK OF NOVA SCOTIA,95.74,Sell,Put,5000000.0,CAD,,,USD,2026-07-01,FX/IR,3729,1600000.0,VM,2026-04-05,TDBK_BNSC_GENERAL_CSA,PB,RATES,SIMM,9594.7,0.01946806,DARWIN,Swaption,,3729:REG_VM|7762:REG_IMC,,2026-06-03
12381573,,2026-11-14,2026-01-20,2026-08-23,TDBK,BANK OF NOVA SCOTIA,,Sell,Put,10000000.0,CAD,,,USD,2026-07-01,FX/IR,0657,1600000.0,Net,2026-05-19,TDBK_BNSC_REG_IMC_CSA,PB,RATES,SIMM,-3652.03,0.0230593,CALYPSOCPG,IR Swap,,0657:REG_VM|7397:REG_IMC,,2026-06-10
29949921,,2026-05-08,2026-04-10,2031-09-15,TDBK,INVESTEC BANK LIMITED,,Buy,Put,426000000.0,GBP,,,USD,2026-07-01,FX/IR,0330,1000000.0,VM,2026-08-09,TDBK_INBL_REG_IMC_CSA,PB,RATES,SIMM,,0.01918281,DARWIN,Swaption,,0330:REG_VM|7607:REG_IMC,,2026-06-03
13567053,,2024-06-12,2026-09-09,2030-05-08,TDBK,CENTRAL 1 CREDIT UNION,,Buy,,210000000.0,GBP,,,USD,2026-07-01,FX/IR,0979,1200000.0,IM,2026-09-26,TDBK_BCCU_REG_VM_CSA,PB,RATES,SIMM,2638.04,0.00670652,DARWIN,Swaption,,0979:REG_VM|7291:REG_IMC,,2026-06-17
90776907,,2024-10-28,2025-06-04,2029-09-01,TDBK,INVESTEC BANK LIMITED,,Buy,,104000000.0,USD,,,USD,2026-07-01,FX/IR,K5601,200000.0,Net,2026-03-21,TDBK_INBL_REG_VM_CSA,PB,RATES,SIMM,4937.68,0.01921848,CALYPSOCPG,IR Swap,,K5601:REG_VM|7857:REG_IMC,,2026-06-10
59679817,,2025-04-16,2025-01-26,2029-08-06,TDBK,MORGAN STANLEY INTL,98.03,Buy,,397000000.0,GBP,,,USD,2026-07-01,FX/IR,6420,-300000.0,IM,2026-09-05,,PB,RATES,SIMM,1639.36,0.01192389,CALYPSOCPG,IR Swap,,6420:REG_VM|7700:REG_IMC,,2026-06-03
16184082,,2025-12-23,2025-05-05,2026-12-08,TDBK,SWISS LIFE AG,,Buy,,377000000.0,EUR,,,USD,2026-07-01,FX/IR,2811,1300000.0,VM,2026-06-17,TDBK_SWCD_REG_VM_CSA,,RATES,SIMM,5164.12,0.00247414,MUREXFXO,FX Option,,2811:REG_VM|7987:REG_IMC,,2026-07-01
89090061,,2024-01-03,2024-01-24,2027-05-11,TDBK,BANK OF NOVA SCOTIA,109.79,Buy,,283000000.0,GBP,,,USD,2026-07-01,FX/IR,2677,1900000.0,VM,2026-05-09,TDBK_BNSC_REG_IMC_CSA,PB,,SIMM,-4400.18,0.00999279,SOPHIS,Equity Swap,,2677:REG_VM|7093:REG_IMC,,2026-06-03
40036754,,2025-11-20,2024-05-11,2027-01-08,TDBK,BANCO HABITAT,94.62,Sell,,172000000.0,GBP,,,USD,2026-07-01,FX/IR,9679,700000.0,IM,2026-03-19,TDBK_BANH_REG_VM_CSA,PB,RATES,SIMM,764.53,0.01162502,DARWIN,Swaption,,9679:REG_VM|7054:REG_IMC,,2026-06-24
16760928,,2026-01-25,2025-06-19,2027-06-09,TDBK,DEUTSCHE BANK A.G.,105.25,Sell,Put,241000000.0,USD,,,USD,2026-07-01,FX/IR,0443,1900000.0,VM,2026-12-25,TDBK_DBFR_REG_VM_CSA,,RATES,,-5076.65,0.04347055,CALYPSOCPG,Credit Default Swap,,0443:REG_VM|7209:REG_IMC,,2026-06-03
37444844,,2024-01-11,2025-10-18,2030-09-14,TDBK,BANK OF NOVA SCOTIA,104.33,Buy,Call,153000000.0,CAD,,,USD,2026-07-01,FX/IR,0836,1400000.0,IM,2026-05-20,TDBK_BNSC_REG_VM_CSA,PB,RATES,SIMM,9408.04,0.03348502,CALYPSOCPG,IR Swap,,0836:REG_VM|7047:REG_IMC,,2026-06-10
60299876,,2025-05-14,2024-05-01,2030-09-16,TDBK,CITIBANK NA,102.89,Buy,,292000000.0,EUR,,,USD,2026-07-01,FX/IR,1248,200000.0,IM,2026-11-12,TDBK_CITI_GENERAL_CSA,PB,RATES,SIMM,8879.31,0.02219422,SOPHIS,Equity Swap,,1248:REG_VM|7833:REG_IMC,,2026-06-03
92907929,,2025-10-23,2026-09-10,2029-11-20,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,100.48,Sell,,411000000.0,GBP,,,USD,2026-07-01,FX/IR,6346,1000000.0,Net,2026-08-17,TDBK_WH17_REG_IMC_CSA,,RATES,SIMM,-7914.74,0.04169438,CALYPSOCPG,Credit Default Swap,,6346:REG_VM|7121:REG_IMC,,2026-06-03
35211398,,2026-03-10,2024-01-04,2027-03-01,TDBK,CENTRAL 1 CREDIT UNION,,Sell,Put,32000000.0,EUR,,,USD,2026-07-01,FX/IR,1173,2000000.0,VM,2026-11-17,TDBK_BCCU_REG_VM_CSA,PB,RATES,SIMM,3684.85,0.03358173,MUREXFXO,FX Option,,1173:REG_VM|7565:REG_IMC,,2026-07-01
87273486,,2026-05-24,2024-11-01,2029-11-16,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,97.27,Sell,Put,408000000.0,EUR,,,USD,2026-07-01,FX/IR,K8471,400000.0,IM,2026-11-21,TDBK_WH17_REG_VM_CSA,PB,RATES,SIMM,2067.17,0.03216022,CALYPSOCPG,IR Swap,,K8471:REG_VM|7522:REG_IMC,,2026-06-17
52097296,,2024-11-11,2026-10-22,2026-03-12,TDBK,DEUTSCHE BANK A.G.,,Buy,,422000000.0,EUR,,,USD,2026-07-01,FX/IR,A2548,200000.0,IM,2026-05-12,TDBK_DBFR_REG_IMC_CSA,PB,RATES,SIMM,3655.66,0.00482818,MUREXFXO,FX Option,,A2548:REG_VM|7483:REG_IMC,,2026-06-24
42006335,,2024-02-23,2025-08-09,2031-02-23,TDBK,BANCO HABITAT,,Buy,Call,392000000.0,USD,,,USD,2026-07-01,FX/IR,0237,-400000.0,VM,2026-03-22,TDBK_BANH_GENERAL_CSA,PB,RATES,SIMM,-2801.04,0.00696927,CALYPSOCPG,IR Swap,,0237:REG_VM|7600:REG_IMC,,2026-06-03
43960436,,2026-11-20,2025-07-05,2031-09-07,TDBK,SWISS LIFE AG,107.23,Sell,,275000000.0,USD,,,USD,2026-07-01,FX/IR,8912,-500000.0,IM,2026-08-18,TDBK_SWCD_GENERAL_CSA,PB,,SIMM,9244.81,0.03058684,CALYPSOCPG,Credit Default Swap,,8912:REG_VM|7251:REG_IMC,,2026-06-03
78357865,,2026-09-07,2025-05-28,2029-05-20,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,97.2,Buy,,460000000.0,CAD,,,USD,2026-07-01,FX/IR,4670,0.0,IM,2026-07-10,TDBK_WH17_REG_VM_CSA,PB,RATES,SIMM,2037.06,0.03489877,CALYPSOCPG,IR Swap,,4670:REG_VM|7557:REG_IMC,,2026-06-10
50875827,,2026-03-02,2026-04-06,2028-02-22,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5,103.67,Sell,,131000000.0,GBP,,,USD,2026-07-01,FX/IR,1077,600000.0,VM,2026-08-01,TDBK_WH17_REG_IMC_CSA,PB,RATES,SIMM,9413.8,0.0048782,MUREXFXO,FX Option,,1077:REG_VM|7635:REG_IMC,,2026-06-17
